product_id,predicted_rating,score_source,unique_user_id,rated_product_count,category
aca2eb7d00ea1a7b8ebd4e68314663af,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,moveis_decoracao
99a4788cb24856965c36a24e339b6058,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,cama_mesa_banho
422879e10f46682990de24d770e7f83d,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,ferramentas_jardim
389d119b48cf3043d311335e499d9c6b,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,ferramentas_jardim
368c6c730842d78016ad823897a372db,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,ferramentas_jardim
53759a2ecddad2bb87a079a1f1519f73,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,ferramentas_jardim
d1c427060a0f73f6b889a5c7c61f2ac4,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,informatica_acessorios
53b36df67ebb7c41585e8d54d6772e08,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,relogios_presentes
154e7e31ebfa092203795c972e5804a6,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,beleza_saude
3dd2a17168ec895c781a9191c1e95ad7,,fallback_popular,8d50f5eadf50201ccdcedfb9e2ac8455,14,informatica_acessorios
43ee88561093499d9e571d4db5f20b79,3.3568712604647493,item_cf,3e43e6105506432c953e165fb2acf44c,13,moveis_decoracao
98613092c09065649a714a888cfeb29a,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
38ef617a023fc4398829dd8c2b9e8be6,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
98a4301b1aacd45984603af55b7a1de4,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
fa559a64fdb8719b675a8baf140b3d9e,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
e8750c9a319a8eddd30f0abc4646bd75,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
966746deb2173a72d95ca8b80223f014,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
03e931f387c2dd5b006aecdb12515b2e,2.6021582552355866,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
08ef02b6aae73ad3a385cf1342f609c7,1.9620545163387648,item_cf,3e43e6105506432c953e165fb2acf44c,13,cama_mesa_banho
1b7384e0f9f5e4cb914cd3f5535a4cab,1.9620545163387648,item_cf,3e43e6105506432c953e165fb2acf44c,13,
99a4788cb24856965c36a24e339b6058,4.087928563316555,item_cf,ca77025e7201e3b30c44b472ff346268,9,cama_mesa_banho
4d2b9b97c4d3a297e9f32f0b9e44c181,4.007297597841864,item_cf,ca77025e7201e3b30c44b472ff346268,9,moveis_decoracao
f3ae4ce1b63810f2921ff353ddbec67d,4.007297597841864,item_cf,ca77025e7201e3b30c44b472ff346268,9,moveis_decoracao
67bf0dde94ca85e84e682a80c604807a,4.007297597841864,item_cf,ca77025e7201e3b30c44b472ff346268,9,moveis_decoracao
e9dd44f105ffdcb98405c94f1d0bbdd9,4.007297597841864,item_cf,ca77025e7201e3b30c44b472ff346268,9,moveis_decoracao
d41abc00681320620cf860628356401f,4.103683399589952,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,moveis_decoracao
f0bb82bede57b520480ce892667bb71d,4.103683399589952,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,construcao_ferramentas_iluminacao
e9a69340883a438c3f91739d14d3a56d,4.103683399589952,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,utilidades_domesticas
f5bef3f1d42ac5eaaa1b7050d911732e,4.09206081403047,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,beleza_saude
648b8a8c89e77c27e1e894e857667f6c,4.09206081403047,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,beleza_saude
6e423c2d28bfb207e1fd1d6e1df84721,4.070974967429101,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,perfumaria
57518979d2090ce36061fdb544c8515a,4.070974967429101,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,fashion_bolsas_e_acessorios
e6746d9281278108ca3319c4f0e6d05e,4.070974967429101,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,perfumaria
90871024847effc9791a5051a4d4160d,4.070974967429101,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,pet_shop
1f14955ab3f179a666e101d5984b1319,4.070974967429101,item_cf,1b6c7548a2a1f9037c1fd3ddfed95f33,9,fashion_bolsas_e_acessorios
4c8fae70c244a7ff63b9c1f73fb0a987,2.652298640008539,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
4255ef536732efe235477ace2dccd393,2.652298640008539,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
18fa9cc25ea8b54f32d029f261673c0f,2.652298640008539,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
a88124e0b1d42ca7b0813a78ff630437,2.652298640008539,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
bf1a9a02e2160143755052e6bf59740f,2.639202911990551,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
d6fa8b99ed80bff9dcddd3fdefa6e68d,2.639202911990551,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
5b1f3328a2c6f837ecce21bca1489939,2.639202911990551,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
90887320b08d184abea26df9426a01e9,2.639202911990551,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
507914b4af243e0589c389ac50545ef6,2.6392029119905507,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
26facbccf840188b92bcc8cb89fe1f64,2.6392029119905507,item_cf,c8ed31310fc440a3f8031b177f9842c3,8,construcao_ferramentas_construcao
64464a1e471ff30f71b31bad5d656f83,1.279960966752466,item_cf,a40096fc0a3862e9e12bc55b5f8e6ab2,7,cama_mesa_banho
ad0bce7600c071e450d162970917de7d,1.2792639015001983,item_cf,a40096fc0a3862e9e12bc55b5f8e6ab2,7,cama_mesa_banho
3d870b8af7dbdc91b10cfb0139f3d44d,1.2792639015001983,item_cf,a40096fc0a3862e9e12bc55b5f8e6ab2,7,cama_mesa_banho
08ef02b6aae73ad3a385cf1342f609c7,1.2792639015001983,item_cf,a40096fc0a3862e9e12bc55b5f8e6ab2,7,cama_mesa_banho
3e442d09f9dfef002aadf31960869f65,1.2792639015001983,item_cf,a40096fc0a3862e9e12bc55b5f8e6ab2,7,informatica_acessorios
90ef6790cfc145cf45f9c476d1f47af0,1.378089016743468,item_cf,72061fff095d8325b311ea24e2f4a2b5,7,papelaria
436c8d57ff8d4aa254318e9bd9b48c83,4.021898165125048,item_cf,47c1a3033b8b77b3ab6e109eb4d5fdf3,7,cool_stuff
65f037a133d9ffc71164a5d69dee187e,3.2952164230555487,item_cf,47c1a3033b8b77b3ab6e109eb4d5fdf3,7,pet_shop
6647429facfcec3f6bb7162c85985c6b,3.2952164230555487,item_cf,47c1a3033b8b77b3ab6e109eb4d5fdf3,7,beleza_saude
92473ca06aa61791e4dc02c9af82bf83,4.1590905670508365,item_cf,33de26d1fafbfd4945eb586f7136efe6,7,moveis_decoracao
