product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,avg_price,avg_review_score,sales_count,unique_user_id,user_type,has_cached_candidates
fc40fe8ca610260f036ecf18dd8d3b24,1.0,1.1800000000000002,1.1800000000000002,high_value_hybrid_diverse,brinquedos,1.0,111.266667,4.6667,3.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
9b2db9ec16a8a51549f32462bf973523,0.9473684210526316,1.0775000000000001,0.9975000000000002,high_value_hybrid_diverse,brinquedos,1.0,123.445,4.0,10.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
3ba2b0de14984ce8f072c58be8d701dd,0.8947368421052632,1.055,0.8949999999999999,high_value_hybrid_diverse,brinquedos,1.0,103.923158,4.2632,19.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
4e0946aebc8e1d7521219ec1e7380aed,0.8421052631578947,0.9924999999999999,0.6924999999999999,high_value_hybrid_diverse,brinquedos,1.0,128.9,4.25,4.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
808190a48d18d09af357796e2b30d932,0.7894736842105263,0.9299999999999999,0.6299999999999999,high_value_hybrid_diverse,brinquedos,1.0,169.5,4.8,5.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
efaadc79a826a716708034fba428f44e,0.736842105263158,0.8825000000000001,0.5825,high_value_hybrid_diverse,brinquedos,1.0,136.9,5.0,1.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
096e14458100c2b6d10f72d69f80cf34,0.6842105263157895,0.8049999999999999,0.5049999999999999,high_value_hybrid_diverse,brinquedos,1.0,277.132857,4.7143,7.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
140820b3618107caaee76c5433aa4a95,0.631578947368421,0.7175,0.41750000000000004,high_value_hybrid_diverse,brinquedos,1.0,226.5,4.0,1.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
bea978771d1c453faf756fa71f3bdd70,0.5789473684210527,0.6799999999999999,0.37999999999999995,high_value_hybrid_diverse,brinquedos,1.0,299.99,4.25,12.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
3a264b078bf20e98f315ff65c23fa263,0.42105263157894735,0.6174999999999999,0.31749999999999995,high_value_hybrid_diverse,brinquedos,1.0,368.323333,5.0,6.0,ebcfea2aa4ee12ae2069e0f49139d419,high_value_user,False
481587fdec29c4d63a801769b4e5c578,4.086264672507556,1.08,1.08,new_user_content_diverse,moveis_cozinha_area_de_servico_jantar_e_jardim,,67.0,4.0,2.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
b7d8104067b422204524dcd4706894b1,4.086264672507556,1.0673684210526317,0.9473684210526317,new_user_content_diverse,moveis_cozinha_area_de_servico_jantar_e_jardim,,67.0,5.0,2.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
d5365b4fc46af0e0679ce35e818b4b0a,4.086264672507556,0.8294736842105264,0.8294736842105264,new_user_content_diverse,esporte_lazer,,99.9,4.3333,3.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
0c859e9bb0591751e168d476ab0bb6e1,4.086264672507556,1.0147368421052632,0.7147368421052631,new_user_content_diverse,moveis_cozinha_area_de_servico_jantar_e_jardim,,120.0,4.6667,3.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
ea9e7b142ab7562c2d2c0e5efcf617bd,4.086264672507556,0.9981052631578947,0.6981052631578948,new_user_content_diverse,moveis_cozinha_area_de_servico_jantar_e_jardim,,108.0,5.0,1.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
02ce0c74e59d6cf6bc9026601414a9c4,4.086264672507556,0.671578947368421,0.671578947368421,new_user_content_diverse,moveis_escritorio,,110.0,5.0,3.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
3f98320412a131f7346baa2aa2de7540,4.086264672507556,0.776842105263158,0.656842105263158,new_user_content_diverse,esporte_lazer,,119.9,5.0,3.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
995a6110a2705a9401669fb4cf939241,4.086264672507556,0.6189473684210527,0.6189473684210527,new_user_content_diverse,malas_acessorios,,324.9,5.0,2.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
e4ef515e041ce5062868aacf106df8b3,4.086264672507556,0.5663157894736843,0.5663157894736843,new_user_content_diverse,utilidades_domesticas,,98.3,5.0,5.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
a00722035cea70bbf671b758459cde42,4.086264672507556,0.8002105263157895,0.5002105263157894,new_user_content_diverse,moveis_cozinha_area_de_servico_jantar_e_jardim,,189.0,4.0,1.0,ebd0921d9c892003ae0ab54fae01b81e,new_user,False
b84520a57891e7a8ae2c68741dcc7146,3.988502538679236,1.08,1.08,new_user_content_diverse,relogios_presentes,,45.0,3.7917,24.0,ebd16156e915376664512033f080f70d,new_user,False
86c43103446290e7efacad3701cd654d,3.988502538679236,1.0273684210526317,0.9073684210526317,new_user_content_diverse,relogios_presentes,,35.0,3.6786,28.0,ebd16156e915376664512033f080f70d,new_user,False
7f064525eaaa1ce9d22c085f7ff5413a,3.988502538679236,0.9747368421052631,0.6747368421052631,new_user_content_diverse,relogios_presentes,,49.0,4.0,25.0,ebd16156e915376664512033f080f70d,new_user,False
e06f99e79036d681effa3de75989bf22,3.988502538679236,0.9221052631578947,0.6221052631578947,new_user_content_diverse,relogios_presentes,,59.0,4.125,24.0,ebd16156e915376664512033f080f70d,new_user,False
e2bb00220a167d9e60b6776ac33717bc,3.988502538679236,0.8694736842105263,0.5694736842105264,new_user_content_diverse,relogios_presentes,,56.0,4.0345,29.0,ebd16156e915376664512033f080f70d,new_user,False
423b46d7ff817b1cd19ab195c7b76546,3.988502538679236,0.856842105263158,0.556842105263158,new_user_content_diverse,relogios_presentes,,54.52381,4.2857,21.0,ebd16156e915376664512033f080f70d,new_user,False
9c7ce59c96e74dfdfc51f13a4a6c3869,3.988502538679236,0.7642105263157895,0.46421052631578946,new_user_content_diverse,relogios_presentes,,29.0,4.1053,19.0,ebd16156e915376664512033f080f70d,new_user,False
5403528d987ad26e8d7cb25940411987,3.988502538679236,0.711578947368421,0.411578947368421,new_user_content_diverse,relogios_presentes,,48.896552,3.5714,29.0,ebd16156e915376664512033f080f70d,new_user,False
57f2bc497c1a3ebe41ba7a06d78ed159,3.988502538679236,0.6589473684210526,0.3589473684210526,new_user_content_diverse,relogios_presentes,,54.973684,3.5263,38.0,ebd16156e915376664512033f080f70d,new_user,False
aa8d88eb4b9cb38894e33fa624c4287f,3.988502538679236,0.6063157894736843,0.30631578947368426,new_user_content_diverse,relogios_presentes,,54.911765,3.8788,34.0,ebd16156e915376664512033f080f70d,new_user,False
586bb93b98c06e40422be3e35b495929,1.2241570828489563,1.08,1.08,new_user_content_diverse,moveis_decoracao,,44.88,4.0,2.0,ebd180e7bb2c89b98fd2d48d8c2fbdc3,new_user,False
0ecb699933e1e9cc336bf7569ad72e84,1.224157082848956,1.0273684210526317,0.9073684210526317,new_user_content_diverse,moveis_decoracao,,29.99,3.6667,3.0,ebd180e7bb2c89b98fd2d48d8c2fbdc3,new_user,False
1cd35eaf33a642d4df4c9146837f5908,1.224157082848956,1.0107368421052632,0.7107368421052631,new_user_content_diverse,moveis_decoracao,,49.99,4.0,1.0,ebd180e7bb2c89b98fd2d48d8c2fbdc3,new_user,False
ac58ccff47ad9387fe18c8cbe53b824d,1.224157082848956,0.9221052631578947,0.6221052631578947,new_user_content_diverse,moveis_decoracao,,19.99,3.5,2.0,ebd180e7bb2c89b98fd2d48d8c2fbdc3,new_user,False
f02d2666e92bec1257a6b1ebe94274ea,1.224157082848956,0.9054736842105263,0.6054736842105264,new_user_content_diverse,moveis_decoracao,,12.5,4.0,1.0,ebd180e7bb2c89b98fd2d48d8c2fbdc3,new_user,False
