product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,unique_user_id,user_type,has_cached_candidates,avg_price,avg_review_score,sales_count
aca2eb7d00ea1a7b8ebd4e68314663af,,,,global_fallback,moveis_decoracao,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
99a4788cb24856965c36a24e339b6058,,,,global_fallback,cama_mesa_banho,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
422879e10f46682990de24d770e7f83d,,,,global_fallback,ferramentas_jardim,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
389d119b48cf3043d311335e499d9c6b,,,,global_fallback,ferramentas_jardim,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
368c6c730842d78016ad823897a372db,,,,global_fallback,ferramentas_jardim,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
53759a2ecddad2bb87a079a1f1519f73,,,,global_fallback,ferramentas_jardim,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
d1c427060a0f73f6b889a5c7c61f2ac4,,,,global_fallback,informatica_acessorios,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
53b36df67ebb7c41585e8d54d6772e08,,,,global_fallback,relogios_presentes,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
154e7e31ebfa092203795c972e5804a6,,,,global_fallback,beleza_saude,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
3dd2a17168ec895c781a9191c1e95ad7,,,,global_fallback,informatica_acessorios,,05dc31852040e5e6837f220db434be1c,new_user,False,,,
7dd3fec3502f7ef333da2a73e00db394,4.276695079588994,1.08,1.08,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,262.3,3.8571,14.0
d9bdf643d95cb89844c0da1a0df1d16e,4.276695079588994,1.0273684210526317,0.9073684210526317,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,121.005556,4.1667,18.0
6eb6c5cb7df0f863538b61a47fcce962,4.276695079588994,0.9747368421052631,0.6747368421052631,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,141.976471,4.1765,17.0
78b7b1ff2d3f06a589354ddf2f4f9db3,4.276695079588994,0.9221052631578947,0.6221052631578947,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,292.9,4.1333,15.0
5440e1ed49a1153d573b1543dd10d95e,4.276695079588994,0.8694736842105263,0.5694736842105264,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,169.263636,4.0,11.0
5f21301936c11698db6aee5444190da0,4.276695079588994,0.856842105263158,0.556842105263158,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,146.438462,4.4615,13.0
0d009643171aee696f4733340bc2fdd0,4.276695079588994,0.7642105263157895,0.46421052631578946,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,325.627273,3.7273,11.0
5a0c21ad6b82a1b61856e48ec959764d,4.276695079588994,0.711578947368421,0.411578947368421,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,103.9875,3.8182,12.0
20f160a9cf2e856ee5eba259e9ae33f9,4.276695079588994,0.6589473684210526,0.3589473684210526,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,181.282083,4.0417,24.0
e78506414d2563b6414cfd84b7fa0802,4.276695079588994,0.6463157894736843,0.3463157894736843,new_user_content_diverse,perfumaria,,05dc7381ace8c9b5a634129ce38dff60,new_user,False,170.5,4.375,16.0
5d66715cc928aadd0074f61332698593,3.9322568223143417,1.08,1.08,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,19.771094,4.0625,64.0
7ce94ab189134e2d3c05f496d635419c,3.9322568223143417,1.0273684210526317,0.9073684210526317,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,13.65,4.0566,106.0
93c902b021a9e594f658ab1b0351602a,3.9322568223143417,0.9747368421052631,0.6747368421052631,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,100.18169,3.8732,71.0
6a8631b72a2f8729b91514db87e771c0,3.9322568223143417,0.9621052631578947,0.6621052631578948,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,26.641935,4.7097,62.0
bdc3291ab242ec1effc8eb0987850268,3.9322568223143417,0.9094736842105263,0.6094736842105264,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,27.85087,4.4783,46.0
e0cf79767c5b016251fe139915c59a26,3.9322568223143417,0.5663157894736843,0.5663157894736843,new_user_content_diverse,beleza_saude,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,29.9,4.4779,137.0
35ebf08a93899d44e756809e11b14754,3.9322568223143417,0.856842105263158,0.556842105263158,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,16.368222,4.2667,45.0
d017a2151d543a9885604dc62a3d9dcc,3.9322568223143417,0.4736842105263158,0.4736842105263158,new_user_content_diverse,fashion_bolsas_e_acessorios,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,49.0,4.0643,140.0
566a4f2c4385f36d15c00dfcaae132d1,3.9322568223143417,0.7642105263157895,0.46421052631578946,new_user_content_diverse,eletronicos,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,21.9,3.8667,45.0
0aabfb375647d9738ad0f7b4ea3653b1,3.9322568223143417,0.4610526315789473,0.4610526315789473,new_user_content_diverse,consoles_games,,05ddcb65dcf77c362a1b60bdc5ef86e8,new_user,False,24.061268,4.2057,142.0
20987b1deed06bb23b0d711f72a1370d,4.021766457425576,1.1560000000000001,1.1560000000000001,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,49.9,5.0,1.0
c710d4f0236009b5f3091aa6ccdc4760,4.021766457425576,1.0673684210526317,0.9473684210526317,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,47.74,5.0,2.0
d0c7f4863cf1497a8bc855b8b09116bf,4.021766457425576,1.0507368421052632,0.7507368421052631,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,87.96,5.0,1.0
108dbde571d17eee3c21fa2492e8921b,4.021766457425576,0.9981052631578947,0.6981052631578948,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,38.99,5.0,1.0
ac35486adb7b02598c182c2ff2e05254,4.021766457425576,0.9454736842105264,0.6454736842105264,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,72.0,5.0,1.0
d5afd45d5c0a2f041ae6dd24b7b3f85e,4.021766457425576,0.892842105263158,0.5928421052631581,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,29.9,5.0,1.0
570c59d31475234150804a4ac2b3b9c3,4.021766457425576,0.8402105263157895,0.5402105263157895,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,79.9,5.0,1.0
ab33dc82f8f99512a4a7086d5e143b96,4.021766457425576,0.787578947368421,0.48757894736842106,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,67.8,5.0,1.0
253e743996e4439451bbb1137c3e7b6c,4.021766457425576,0.7349473684210527,0.4349473684210527,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,71.99,5.0,1.0
862e1c1b2c4a148c5a5b23dc0ced1fba,4.021766457425576,0.6823157894736843,0.38231578947368433,new_user_content_diverse,beleza_saude,,05deb0755cb5c09fab08a1f06ed4e3f4,new_user,False,73.8,5.0,1.0
46737a24b6230ab90d6df497df0a2b43,1.0,1.1800000000000002,1.1800000000000002,high_value_hybrid_diverse,utilidades_domesticas,1.0,05deca1c689c7d6d251146fbe36d37ae,high_value_user,False,191.6,4.8,5.0
