product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,avg_price,avg_review_score,sales_count,unique_user_id,user_type,has_cached_candidates
723f62c36c298037716bf60c0ad0df3a,1.2253422476250848,1.08,1.08,new_user_content_diverse,relogios_presentes,,65.0,3.5,8.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
2cbc1ae9dc8c4d81b096db0ee01ae0e6,1.2253422476250848,1.0273684210526317,0.9073684210526317,new_user_content_diverse,relogios_presentes,,29.0,3.375,8.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
27d089865ecb267c190122ec1feddb8a,1.2253422476250848,0.9747368421052631,0.6747368421052631,new_user_content_diverse,relogios_presentes,,48.857143,3.5714,7.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
a09fb9f597a4b8a13ab0c72d70c77081,1.2253422476250848,0.9221052631578947,0.6221052631578947,new_user_content_diverse,relogios_presentes,,85.111111,3.4444,9.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
907539b8216ca1250e5e974b4047699d,1.2253422476250848,0.8694736842105263,0.5694736842105264,new_user_content_diverse,relogios_presentes,,49.285714,3.2857,7.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
c756c946d61f5ffc068418badfb6302c,1.2253422476250848,0.8168421052631579,0.516842105263158,new_user_content_diverse,relogios_presentes,,55.0,3.5,6.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
3a07f82957867a5eb477dc7f2f60c2aa,1.2253422476250848,0.7642105263157895,0.46421052631578946,new_user_content_diverse,relogios_presentes,,38.0,3.4,6.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
8a5835aeef83efa6aa947f84f92deb0e,1.2253422476250848,0.711578947368421,0.411578947368421,new_user_content_diverse,relogios_presentes,,65.0,3.1667,6.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
41b4baff1ceec845ba126eaeb07efa4a,1.2253422476250848,0.6589473684210526,0.3589473684210526,new_user_content_diverse,relogios_presentes,,26.953333,3.1667,6.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
6b3de4cb14325f3a0dafa939520f514e,1.2253422476250848,0.6063157894736843,0.30631578947368426,new_user_content_diverse,relogios_presentes,,69.0,3.4,5.0,ef0a8d2605a81782c6a3c46d62a908e8,new_user,False
82495477af19e76ed4b080e66298f2bc,4.202251110001374,1.1560000000000001,1.1560000000000001,new_user_content_diverse,brinquedos,,499.99,5.0,1.0,ef0a9d38c164e49b37dd40fdecd851f3,new_user,False
47d663d481777efdbd7f947f96d76bc7,4.202251110001374,1.1033684210526318,0.9833684210526318,new_user_content_diverse,brinquedos,,279.99,5.0,1.0,ef0a9d38c164e49b37dd40fdecd851f3,new_user,False
0ce430e210535c2f40fe2f13ca31b441,4.202251110001374,1.0507368421052632,0.7507368421052631,new_user_content_diverse,brinquedos,,349.9,5.0,1.0,ef0a9d38c164e49b37dd40fdecd851f3,new_user,False
0887a4b7b87c4f53d81db7c95de4a6c3,4.202251110001374,0.9981052631578947,0.6981052631578948,new_user_content_diverse,brinquedos,,349.99,5.0,1.0,ef0a9d38c164e49b37dd40fdecd851f3,new_user,False
