product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,avg_price,avg_review_score,sales_count,unique_user_id,user_type,has_cached_candidates
aa8d88eb4b9cb38894e33fa624c4287f,4.168200733858207,1.08,1.08,new_user_content_diverse,relogios_presentes,,54.911765,3.8788,34.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
3225c54bb2785c33f49f50398fcdb88c,4.168200733858206,1.0273684210526317,0.9073684210526317,new_user_content_diverse,relogios_presentes,,279.21,3.7778,37.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
2ffdf10e724b958c0f7ea69e97d32f64,4.168200733858206,0.9747368421052631,0.6747368421052631,new_user_content_diverse,relogios_presentes,,209.934615,3.2549,52.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
c5b72065154ec27c2d1ed8a654c3348f,4.168200733858206,0.9221052631578947,0.6221052631578947,new_user_content_diverse,relogios_presentes,,190.04,3.8333,30.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
69455f41626a745aea9ee9164cb9eafd,4.168200733858206,0.8694736842105263,0.5694736842105264,new_user_content_diverse,relogios_presentes,,162.25561,4.122,41.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
73bcea88583002fe12b7399af4ae60da,4.168200733858206,0.856842105263158,0.556842105263158,new_user_content_diverse,relogios_presentes,,134.131951,4.2439,41.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
bce474cc95b6e77657e10939b0b4248c,4.168200733858206,0.7642105263157895,0.46421052631578946,new_user_content_diverse,relogios_presentes,,173.877143,4.0357,28.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
d04e48982547095af81c231c3d581cb6,4.168200733858206,0.751578947368421,0.451578947368421,new_user_content_diverse,relogios_presentes,,248.327586,4.4483,29.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
41c24b8ce92d1a2cac62db5edfd088b2,4.168200733858206,0.6989473684210527,0.39894736842105266,new_user_content_diverse,relogios_presentes,,108.885873,4.4355,63.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
c3ba4e8d3cb30049213b682e751e9d00,4.168200733858206,0.6063157894736843,0.30631578947368426,new_user_content_diverse,relogios_presentes,,94.931034,3.9483,58.0,db305eead40b07047378cdbf9d8ac91a,new_user,False
af2d506fb01b724e03591349ad36b67e,3.9661821676698894,1.0673684210526317,1.0673684210526317,new_user_content_diverse,bebes,,48.9,4.2895,38.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
87a71ae93900ab55fcf685c8040769b3,3.96618216766989,1.0,1.0,new_user_content_diverse,eletronicos,,12.9,3.4054,37.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
e85d91619b497e98754390b6198a9818,3.9661821676698894,0.9747368421052631,0.8547368421052631,new_user_content_diverse,bebes,,134.9,4.1923,26.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
89b121bee266dcd25688a1ba72eefb61,3.9661821676698894,0.736842105263158,0.736842105263158,new_user_content_diverse,informatica_acessorios,,79.9,2.403,68.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
362b773250263786dd58670d2df42c3b,3.9661821676698894,0.6842105263157895,0.6842105263157895,new_user_content_diverse,esporte_lazer,,51.817808,2.9178,73.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
c8cfa622661e047ea2499f8bce4731a5,3.9661821676698894,0.9221052631578947,0.6221052631578947,new_user_content_diverse,bebes,,134.9,4.1923,26.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
7f4e034245e45549110139d1de248f83,3.9661821676698894,0.9094736842105263,0.6094736842105264,new_user_content_diverse,bebes,,48.9,4.4412,34.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
c20a3f598c16d77249da67e81caa8317,3.9661821676698894,0.5789473684210527,0.5789473684210527,new_user_content_diverse,utilidades_domesticas,,33.536585,3.4634,41.0,db3073c0e926f86ee0683c94d12f5ff6,new_user,False
