product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,avg_price,avg_review_score,sales_count,unique_user_id,user_type,has_cached_candidates
b2b3503e675abbc07e278151da072ed2,1.0,1.1605172413793103,1.1605172413793103,high_value_hybrid_diverse,moveis_decoracao,1.0,199.99,5.0,1.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
6a25cafd9048b9e5c75635e17545bff6,0.9523809523809523,1.1260344827586206,1.0460344827586205,high_value_hybrid_diverse,moveis_decoracao,1.0,79.99,5.0,1.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
d1c427060a0f73f6b889a5c7c61f2ac4,0.9075510204081633,0.9865517241379311,0.9865517241379311,high_value_hybrid_diverse,informatica_acessorios,2.0,137.651633,4.1941,343.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
53b36df67ebb7c41585e8d54d6772e08,0.8871428571428571,0.9520689655172414,0.9520689655172414,high_value_hybrid_diverse,relogios_presentes,2.0,116.666935,4.1906,323.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
aca2eb7d00ea1a7b8ebd4e68314663af,1.0,1.11,0.9500000000000001,high_value_hybrid_diverse,moveis_decoracao,2.0,71.364137,4.0191,527.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
3dd2a17168ec895c781a9191c1e95ad7,0.8463265306122449,0.8886206896551725,0.8086206896551725,high_value_hybrid_diverse,informatica_acessorios,2.0,149.936496,4.2096,274.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
2b4609f8948be18874494203496bc318,0.8259183673469388,0.7796551724137932,0.7796551724137932,high_value_hybrid_diverse,beleza_saude,2.0,87.413561,4.0742,264.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
8019fbe8d40bc84f08ced347ed6908d4,0.8809523809523809,1.0225862068965517,0.7225862068965516,high_value_hybrid_diverse,moveis_decoracao,1.0,179.9,5.0,1.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
12a3dba07d03c2dedf0c40d6499b55d3,0.8571428571428572,0.973103448275862,0.673103448275862,high_value_hybrid_diverse,moveis_decoracao,1.0,189.9,4.2,5.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
bb50f2e236e5eea0100680137654686c,0.7646938775510204,0.7162068965517243,0.6362068965517244,high_value_hybrid_diverse,beleza_saude,2.0,327.602041,4.2245,196.0,172e5ceb39fc662dc3cd66286385e91c,high_value_user,True
96530fd162c17a87b70830cc5fb0f45c,1.0,1.1133333333333335,1.1133333333333335,high_value_hybrid_diverse,cool_stuff,1.0,89.7,5.0,2.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
aca2eb7d00ea1a7b8ebd4e68314663af,1.0,1.03,1.03,high_value_hybrid_diverse,moveis_decoracao,2.0,71.364137,4.0191,527.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
d4fc5ba3bc5d9e1a43cff83f4c454184,0.9473684210526316,1.0016666666666667,0.9216666666666667,high_value_hybrid_diverse,cool_stuff,1.0,74.9,5.0,1.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
d1c427060a0f73f6b889a5c7c61f2ac4,0.9075510204081633,0.8900000000000001,0.8900000000000001,high_value_hybrid_diverse,informatica_acessorios,2.0,137.651633,4.1941,343.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
53b36df67ebb7c41585e8d54d6772e08,0.8871428571428572,0.8233333333333335,0.8233333333333335,high_value_hybrid_diverse,relogios_presentes,2.0,116.666935,4.1906,323.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
3dd2a17168ec895c781a9191c1e95ad7,0.8463265306122449,0.7966666666666669,0.7166666666666669,high_value_hybrid_diverse,informatica_acessorios,2.0,149.936496,4.2096,274.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
2b4609f8948be18874494203496bc318,0.8259183673469388,0.69,0.69,high_value_hybrid_diverse,beleza_saude,2.0,87.413561,4.0742,264.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
bb50f2e236e5eea0100680137654686c,0.7646938775510204,0.6633333333333333,0.5833333333333334,high_value_hybrid_diverse,beleza_saude,2.0,327.602041,4.2245,196.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
5a848e4ab52fd5445cdc07aab1c40e48,0.7442857142857143,0.5566666666666666,0.5566666666666666,high_value_hybrid_diverse,Unknown,2.0,122.99,4.134,197.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
f1c7f353075ce59d8a6f3cf58f419c9c,0.683061224489796,0.53,0.53,high_value_hybrid_diverse,cama_mesa_banho,2.0,194.788052,4.3758,154.0,172e791ed1b93dfe30a5d911a4c49d1c,high_value_user,False
47f699d9462e071f977f612be2b5b67a,3.3636818433392928,1.08,1.08,new_user_content_diverse,beleza_saude,,170.0,3.5,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
c1af2dbb7ddaa89a57094a6fde7578bf,3.3636818433392928,1.0273684210526317,0.9073684210526317,new_user_content_diverse,beleza_saude,,55.42,3.8571,7.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
0980718a7bdcf89f5848b202b6394965,3.3636818433392923,1.0147368421052632,0.7147368421052631,new_user_content_diverse,beleza_saude,,79.99,4.5,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
59891d75ce28f4e94a9d8ed9693c6554,3.3636818433392923,0.9581052631578947,0.6581052631578947,new_user_content_diverse,beleza_saude,,56.0,4.0,1.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
546acf50e60127aacaed5190d95bf52b,3.3636818433392923,0.9094736842105263,0.6094736842105264,new_user_content_diverse,beleza_saude,,65.0,4.5,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
6bd755fb81238df1567677fb15b2daaf,3.3636818433392923,0.8168421052631579,0.516842105263158,new_user_content_diverse,beleza_saude,,32.95,3.5,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
22ca1399dde9714934f8ec09b6aca2fe,3.3636818433392923,0.8042105263157895,0.5042105263157894,new_user_content_diverse,beleza_saude,,94.0,4.5,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
3085b422a5fd43e691b42df75c8a63ba,3.3636818433392923,0.787578947368421,0.48757894736842106,new_user_content_diverse,beleza_saude,,259.99,5.0,1.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
ec538f9435c2c6da3874121d51c5c556,3.3636818433392923,0.7349473684210527,0.4349473684210527,new_user_content_diverse,beleza_saude,,199.0,5.0,1.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
de400f332af871f44efa451ede873f94,3.3636818433392923,0.6463157894736843,0.3463157894736843,new_user_content_diverse,beleza_saude,,119.5,5.0,2.0,172f09238b8fa331ebe678638c7c0e78,new_user,False
8340594577e768fdc5ceb3c3973a064b,3.9704596270101615,1.12,1.12,new_user_content_diverse,moveis_decoracao,,64.99,4.75,4.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
87b42927619008f877bfcdd5068e7edf,3.9704596270101615,1.0673684210526317,0.9473684210526317,new_user_content_diverse,moveis_decoracao,,39.99,5.0,2.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
f16e5b7883c1349e57bc5e92ba9e0d96,3.9704596270101615,1.0147368421052632,0.7147368421052631,new_user_content_diverse,moveis_decoracao,,41.656667,4.6667,3.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
d2347fba1e60ea51f533960fc555baff,3.9704596270101615,0.9621052631578947,0.6621052631578948,new_user_content_diverse,moveis_decoracao,,43.323333,4.8333,6.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
62b40d45d531e2cb8b06d7188b627f3d,3.9704596270101615,0.9094736842105263,0.6094736842105264,new_user_content_diverse,moveis_decoracao,,17.566667,5.0,3.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
ec6bda3514b2616da08c5139893b14d2,3.9704596270101615,0.856842105263158,0.556842105263158,new_user_content_diverse,moveis_decoracao,,35.9,5.0,3.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
6f8c25b3c340c81759238ef485d78f23,3.9704596270101615,0.8402105263157895,0.5402105263157895,new_user_content_diverse,moveis_decoracao,,45.0,5.0,1.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
fbe6ed76eed46e62a6e2dba72745725d,3.9704596270101615,0.787578947368421,0.48757894736842106,new_user_content_diverse,moveis_decoracao,,34.99,5.0,1.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
3f9e3d09e34ab9b3235a0e9d584bba25,3.9704596270101615,0.7349473684210527,0.4349473684210527,new_user_content_diverse,moveis_decoracao,,34.99,5.0,1.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
674479daa617984023f920fb23b7de94,3.9704596270101615,0.6823157894736843,0.38231578947368433,new_user_content_diverse,moveis_decoracao,,34.99,5.0,1.0,17323e6778c10b4a781bb9564ce5f498,new_user,False
036734b5a58d5d4f46b0616ddc047ced,2.567111744652352,1.08,1.08,new_user_content_diverse,telefonia,,35.812222,3.8,45.0,1733683b364c9ae287447886ec382ffb,new_user,False
3b0f7951038b105522c2d566b54421f7,2.567111744652352,1.0273684210526317,0.9073684210526317,new_user_content_diverse,telefonia,,32.630667,3.8667,45.0,1733683b364c9ae287447886ec382ffb,new_user,False
