product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,avg_price,avg_review_score,sales_count,unique_user_id,user_type,has_cached_candidates
dbb4ce89c8ed5fb6fd901e2e51093179,4.029291405595336,1.12,1.12,new_user_content_diverse,utilidades_domesticas,,86.284524,4.2619,42.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
bdb4be6ce2f7f2b5be0a16088028c7fc,4.029291405595336,1.0673684210526317,0.9473684210526317,new_user_content_diverse,utilidades_domesticas,,85.0,4.55,40.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
777d2e438a1b645f3aec9bd57e92672c,4.029291405595336,0.736842105263158,0.736842105263158,new_user_content_diverse,cama_mesa_banho,,69.870213,4.0426,94.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
f8b624d4e475bb8d1bddf1b65c6a64f6,4.029291405595336,1.0147368421052632,0.7147368421052631,new_user_content_diverse,utilidades_domesticas,,179.0,4.6905,42.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
0bcc3eeca39e1064258aa1e932269894,4.029291405595336,0.6842105263157895,0.6842105263157895,new_user_content_diverse,ferramentas_jardim,,54.093103,4.0776,116.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
16ed6a6e3fce23b741650437fe58d65b,4.029291405595336,0.9621052631578947,0.6621052631578948,new_user_content_diverse,utilidades_domesticas,,90.816364,4.303,33.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
e9a69340883a438c3f91739d14d3a56d,4.029291405595336,0.8694736842105263,0.5694736842105264,new_user_content_diverse,utilidades_domesticas,,166.662241,4.0,58.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
35afc973633aaeb6b877ff57b2793310,4.029291405595336,0.5263157894736843,0.5263157894736843,new_user_content_diverse,casa_conforto,,87.812515,3.8204,167.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
b0961721fd839e9982420e807758a2a6,4.029291405595336,0.5789473684210527,0.45894736842105266,new_user_content_diverse,ferramentas_jardim,,57.745669,4.1508,127.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
42a2c92a0979a949ca4ea89ec5c7b934,4.029291405595336,0.711578947368421,0.411578947368421,new_user_content_diverse,utilidades_domesticas,,59.399454,4.0,183.0,0b00fc09617a4d8a384c4a2a3a0cda10,new_user,False
78d0688c7b88b87da70a7c498c82a1df,4.149221376185287,1.1560000000000001,1.1560000000000001,new_user_content_diverse,automotivo,,289.99,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
b77df7139ed99ef7339229267c707f2a,4.149221376185287,1.1033684210526318,0.9833684210526318,new_user_content_diverse,automotivo,,260.0,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
0e52955ca8143bd179b311cc454a6caa,4.149221376185287,1.0507368421052632,0.7507368421052631,new_user_content_diverse,automotivo,,335.0,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
e6f1f7e12ef3f7c254164e35be6420db,4.149221376185287,0.9981052631578947,0.6981052631578948,new_user_content_diverse,automotivo,,275.49,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
02064a5bc5d3656476e9dab151c69989,4.149221376185287,0.9094736842105263,0.6094736842105264,new_user_content_diverse,automotivo,,240.5,5.0,2.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
6cd94c0fee122c8f6733f6de2bdbab97,4.149221376185287,0.892842105263158,0.5928421052631581,new_user_content_diverse,automotivo,,215.0,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
81b454070eecf89b21503cd5d313aa57,4.149221376185287,0.8402105263157895,0.5402105263157895,new_user_content_diverse,automotivo,,318.98,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
08adf4f96646dd795d6f472ff1a1ece4,4.149221376185287,0.787578947368421,0.48757894736842106,new_user_content_diverse,automotivo,,318.98,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
f38c674135b439b1d2deb1d68da9f4e6,4.149221376185287,0.7349473684210527,0.4349473684210527,new_user_content_diverse,automotivo,,249.99,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
b16c2f0d8f720f01316cb3fcf81f18a8,4.149221376185287,0.6823157894736843,0.38231578947368433,new_user_content_diverse,automotivo,,229.9,5.0,1.0,0b01785701dcb53ed1ae0b2d8c226b7a,new_user,False
ab1f9387c0627dd24000bfbc54fdeee0,3.9354832101376567,1.12,1.12,new_user_content_diverse,eletronicos,,12.90058,4.4118,69.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
93c902b021a9e594f658ab1b0351602a,3.9354832101376567,1.0273684210526317,0.9073684210526317,new_user_content_diverse,eletronicos,,100.18169,3.8732,71.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
7ce94ab189134e2d3c05f496d635419c,3.9354832101376567,0.9747368421052631,0.6747368421052631,new_user_content_diverse,eletronicos,,13.65,4.0566,106.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
bdc3291ab242ec1effc8eb0987850268,3.9354832101376567,0.9621052631578947,0.6621052631578948,new_user_content_diverse,eletronicos,,27.85087,4.4783,46.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
35ebf08a93899d44e756809e11b14754,3.9354832101376567,0.9094736842105263,0.6094736842105264,new_user_content_diverse,eletronicos,,16.368222,4.2667,45.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
6a8631b72a2f8729b91514db87e771c0,3.9354832101376567,0.856842105263158,0.556842105263158,new_user_content_diverse,eletronicos,,26.641935,4.7097,62.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
0aabfb375647d9738ad0f7b4ea3653b1,3.9354832101376567,0.5136842105263159,0.5136842105263159,new_user_content_diverse,consoles_games,,24.061268,4.2057,142.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
82e4ad16521ca131d95e198d507db370,3.9354832101376567,0.7642105263157895,0.46421052631578946,new_user_content_diverse,eletronicos,,18.757143,3.9512,42.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
89321f94e35fc6d7903d36f74e351d40,3.9354832101376567,0.42105263157894735,0.42105263157894735,new_user_content_diverse,alimentos,,28.367311,3.9829,119.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
566a4f2c4385f36d15c00dfcaae132d1,3.9354832101376567,0.711578947368421,0.411578947368421,new_user_content_diverse,eletronicos,,21.9,3.8667,45.0,0b01c8348cafe94c5773566c4a55de79,new_user,False
aa8fce5e65ab73ab73101ea58d710905,4.086763154864634,1.08,1.08,new_user_content_diverse,esporte_lazer,,127.48,4.1667,6.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
71e5d0eb5a5fcc829dc6c1bc1ecac7cf,4.086763154864634,1.0273684210526317,0.9073684210526317,new_user_content_diverse,esporte_lazer,,59.9,4.1667,6.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
f8328e9125f089a968fc6b36116c4bb9,4.086763154864634,0.9747368421052631,0.6747368421052631,new_user_content_diverse,esporte_lazer,,118.984,3.6,5.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
991d9793febfe022d5db970595a99008,4.086763154864634,0.9221052631578947,0.6221052631578947,new_user_content_diverse,esporte_lazer,,29.0,3.75,4.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
50b9ed3a22932b28d452c73046083f5d,4.086763154864634,0.9094736842105263,0.6094736842105264,new_user_content_diverse,esporte_lazer,,34.6,4.3333,6.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
49366a8fab2e191239a143647474e7fc,4.086763154864634,0.8168421052631579,0.516842105263158,new_user_content_diverse,esporte_lazer,,33.478,4.0,5.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
ecab3fa721d1b06c225f23c30f02eb5e,4.086763154864634,0.7642105263157895,0.46421052631578946,new_user_content_diverse,esporte_lazer,,139.49,4.0,5.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
b5e2d4b3fa2f9ecad4c1df951afcc8ce,4.086763154864634,0.711578947368421,0.411578947368421,new_user_content_diverse,esporte_lazer,,143.0,3.6667,3.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
79d2c1de4aaac73cf031b5e1f03a68aa,4.086763154864634,0.6589473684210526,0.3589473684210526,new_user_content_diverse,esporte_lazer,,55.733333,3.8333,6.0,0b0349f4a757a33d0d65821fdaac795a,new_user,False
