product_id,personalized_score,final_score,diversity_score,strategy,category,source_count,unique_user_id,user_type,has_cached_candidates,avg_price,avg_review_score,sales_count
aca2eb7d00ea1a7b8ebd4e68314663af,,,,global_fallback,moveis_decoracao,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
99a4788cb24856965c36a24e339b6058,,,,global_fallback,cama_mesa_banho,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
422879e10f46682990de24d770e7f83d,,,,global_fallback,ferramentas_jardim,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
389d119b48cf3043d311335e499d9c6b,,,,global_fallback,ferramentas_jardim,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
368c6c730842d78016ad823897a372db,,,,global_fallback,ferramentas_jardim,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
53759a2ecddad2bb87a079a1f1519f73,,,,global_fallback,ferramentas_jardim,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
d1c427060a0f73f6b889a5c7c61f2ac4,,,,global_fallback,informatica_acessorios,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
53b36df67ebb7c41585e8d54d6772e08,,,,global_fallback,relogios_presentes,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
154e7e31ebfa092203795c972e5804a6,,,,global_fallback,beleza_saude,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
3dd2a17168ec895c781a9191c1e95ad7,,,,global_fallback,informatica_acessorios,,9216c2ab42dcc1c7ed0c1a7df3eff98f,new_user,False,,,
f98669b114883609dce5f0ded424d81b,4.046036555165643,1.1560000000000001,1.1560000000000001,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
3f31e91ff55912757b04a48d7c1337cc,4.046036555165643,1.1033684210526318,0.9833684210526318,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
f205a345ee16cad441a50241e820286b,4.046036555165643,1.0507368421052632,0.7507368421052631,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
a94815f2cf6c4c938f0223373e7b88f6,4.046036555165643,0.9981052631578947,0.6981052631578948,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
03940e741e919e2c258e177d875f8423,4.046036555165643,0.9454736842105264,0.6454736842105264,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
7ae6a30460946f90c6365ff9c6c36fcf,4.046036555165643,0.892842105263158,0.5928421052631581,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
f48b7a74ac33f4a15d4dcf0b549ec7a8,4.046036555165643,0.8402105263157895,0.5402105263157895,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
e97db2f16b7a99a5f7d7452e48610286,4.046036555165643,0.787578947368421,0.48757894736842106,new_user_content_diverse,automotivo,,9216cf327ac5ec58e8248d7f6986b413,new_user,False,59.9,5.0,1.0
